"run","susceptibility","hh","infRate","detections3Days","importationCount","meanLos","patientDays","patientDaysAtRisk","patientsIsolated","totalAcquisitions","admissionCount","acquirersWhoProgress","totalProgressions","grossInfRate","acquisitionRate","overallHHAdherence","nurseHHAdherence","cnaHHAdherence","doctorHHAdherence","ptHHAdherence","rtHHAdherence","ppeEfficacy","ppeAdherence","scenario","universalPpe","all_cause_isolation","surveillanceSensitivity","surveillanceSpecificity","isSurveillance"
245,0.025,0.0,235.22916184668819,202.0,0.0,8.667940635376974,15307.583162075736,8587.370648017466,814.0,1436.0,1784.0,200.0,203.0,132.61401087986826,938.0971410024179,0.4091641428578178,0.4160838359929755,0.43002306453718614,0.2805599310488305,0.4145637893001721,0.4420797945881888,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
255,0.025,0.0,208.84844564598677,179.0,0.0,8.588271247014074,14986.533326039558,8570.808341251337,873.0,1323.0,1765.0,174.0,179.0,119.44056447596326,882.7925519648011,0.40697313174295346,0.413908279915546,0.4315017836944227,0.2822469403926863,0.40927320747334445,0.43630433724383,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
265,0.025,0.0,253.62543484850104,225.0,0.0,8.71719998680153,15786.84917609757,8871.349994309523,840.0,1441.0,1830.0,223.0,226.0,143.1571287462354,912.7850554129434,0.4075437785409669,0.4144452882608181,0.4270949720670391,0.281039404373032,0.41326002268356427,0.44056714663532176,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
275,0.025,0.0,249.92334717726754,213.0,0.0,8.41010284229679,15306.387172980158,8522.613129413705,873.0,1403.0,1838.0,215.0,215.0,140.4642372953509,916.610813606406,0.40822867021552967,0.41609896705430804,0.42905589008934586,0.2772814853739709,0.4133077415227127,0.4390553642513493,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
285,0.025,0.0,228.82824364291926,202.0,0.0,8.56536009366699,15648.912891129592,8827.581629967668,908.0,1428.0,1847.0,201.0,203.0,129.7214710135349,912.5234512676249,0.4073671936590962,0.4136881405005905,0.42974955510221796,0.2830509468253503,0.4114834894036471,0.4416089108910891,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
295,0.025,0.0,193.8407605246135,171.0,0.0,8.541138516847008,15305.720222189839,8821.674014134234,882.0,1388.0,1812.0,171.0,173.0,113.02963695180385,906.8504976248771,0.4075689009105037,0.41416518548467074,0.43480840217964495,0.2783311678937491,0.41516103692065986,0.4367894608441083,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
305,0.025,0.0,207.1516902202894,179.0,0.0,8.365053305345862,15115.651322759973,8641.0108365347,882.0,1333.0,1824.0,180.0,180.0,119.08186829433541,881.8673913130506,0.4086815596000832,0.4145098698282711,0.4332026997605051,0.2829668718850777,0.41610039184564257,0.4411936378228513,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
315,0.025,0.0,248.58109574843832,212.0,0.0,8.521863870140956,15347.876830123863,8528.403954520418,854.0,1416.0,1819.0,211.0,212.0,138.12985492814192,922.6031819728724,0.4085098353695929,0.41519829254975926,0.4297732657985696,0.27993009030002913,0.4108415503270526,0.44748074375705243,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
325,0.025,0.0,198.80708228218623,181.0,0.0,8.516544134427328,15636.375030808575,9104.303424316096,900.0,1358.0,1856.0,179.0,181.0,115.75572960060954,868.487739213413,0.4079891377625967,0.41509181433695597,0.42833886970103613,0.2802512737378416,0.4142839490918077,0.4417195968315472,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
335,0.025,0.0,236.55639424381215,204.0,0.0,8.720323449110301,15330.32862353591,8623.73645202517,833.0,1432.0,1778.0,202.0,204.0,133.06955448222337,934.0960883261953,0.4081535088442327,0.41406386585282423,0.42823488351801764,0.28463126843657816,0.4158053666560283,0.4422702017740521,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
345,0.025,0.0,230.49181331822808,193.0,0.0,8.434737199973108,14912.615369552457,8373.39935078453,850.0,1347.0,1788.0,193.0,194.0,130.09119808460676,903.2620815462129,0.4073163944400685,0.41405880106911036,0.42565470205045247,0.2772949404500629,0.4175951203915492,0.44150062566175763,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
355,0.025,0.0,246.93722701290494,216.0,0.0,8.619725623697505,15412.069415171138,8747.16228949602,878.0,1389.0,1803.0,215.0,217.0,140.79874295556462,901.2417233423007,0.4084996463605892,0.4154694018140763,0.42848731982816896,0.28360238897758855,0.40970223325062033,0.44317195486546435,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
365,0.025,0.0,225.3023097729445,199.0,0.0,8.610633148207167,15456.086501031867,8832.57700289662,869.0,1440.0,1814.0,197.0,200.0,129.39886172780396,931.6718044401886,0.4074673184147077,0.4135752365491828,0.4296967734973562,0.2805078285345687,0.41460591133004926,0.44159150421879545,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
375,0.025,0.0,242.1618114882157,211.0,0.0,8.634445291613906,15352.043728489523,8713.182260377494,845.0,1427.0,1793.0,214.0,214.0,139.39512144749168,929.5179360073394,0.4092723678034487,0.4154619808453994,0.43095170855690484,0.2859364455268331,0.41916773620298153,0.43844893767878534,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
385,0.025,0.0,197.91024030763973,175.0,0.0,8.374234594808613,15592.824815533635,8842.392375855483,913.0,1431.0,1880.0,174.0,177.0,113.51374885176153,917.7298000388179,0.40879441241852227,0.41511839152405233,0.4284419703540682,0.28552677633881696,0.4152416628153049,0.4428634296611413,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
395,0.025,0.0,219.04474383439782,190.0,0.0,8.580783826143975,15342.441481145426,8674.026898524613,843.0,1398.0,1802.0,189.0,191.0,124.49126837780217,911.1978701160599,0.4084449493506156,0.41427847252131555,0.4327235951103685,0.281497732923797,0.4149070475530361,0.4436877562975981,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
6,0.025,0.0,230.3207800909202,204.0,0.0,8.460625944867747,15719.843005564273,8857.212098685583,902.0,1446.0,1876.0,203.0,205.0,130.40842706090461,919.8565147808198,0.4085323270607007,0.4146186928807311,0.4294981666702827,0.2814581245948017,0.414338852016629,0.44579935845637747,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
16,0.025,0.0,207.0878177889702,181.0,0.0,8.245272996449234,15352.698319388475,8740.25338296072,869.0,1335.0,1876.0,179.0,181.0,117.89458519576353,869.553984731184,0.4090441980727571,0.41589870983251864,0.4318320544122776,0.27956419316843345,0.4134445100354191,0.44282489202983905,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
26,0.025,0.0,231.0894754080691,203.0,0.0,8.53649751813833,15519.352487975482,8784.476213879178,866.0,1392.0,1836.0,202.0,203.0,130.80442638137512,896.9446380437153,0.40914712733378267,0.41488563429637954,0.4320268361581921,0.2809232937859744,0.42321047671015427,0.4400462507380437,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
36,0.025,0.0,232.87620953864874,193.0,0.0,8.425098753547115,14878.724398764205,8287.664952223005,867.0,1349.0,1785.0,194.0,195.0,131.05962229947366,906.663746061487,0.4100038501784546,0.4166304654335383,0.4306913407821229,0.2847351472717067,0.41261132706785414,0.4456371873153437,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
46,0.025,0.0,239.40277790945402,207.0,0.0,8.551348355283874,15204.297375694729,8646.516210362886,841.0,1355.0,1797.0,206.0,208.0,136.8034279127587,891.1954077970579,0.409222709809935,0.4154976594421575,0.4324585271658036,0.28535691430566057,0.41422634814940823,0.4418604651162791,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
56,0.025,0.0,235.79583372192613,209.0,0.0,8.62043298674695,15542.64067510475,8863.600204508853,909.0,1380.0,1823.0,205.0,210.0,135.1121758456175,887.8800126997721,0.40819406602551594,0.4140083165131349,0.4310382229163955,0.28086274046972737,0.4161342050080178,0.44230210250944674,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
66,0.025,0.0,234.64526907661724,203.0,0.0,8.678893571489976,15188.063750107456,8651.357037746868,847.0,1380.0,1770.0,201.0,205.0,134.97441370599304,908.6082483622947,0.40779719353984645,0.41368359835325447,0.42985196836820444,0.2795120942733099,0.4170328313996544,0.44222396164571204,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
76,0.025,0.0,211.2311301803352,184.0,0.0,8.542987993509156,15146.717712491734,8710.837263565883,853.0,1346.0,1790.0,183.0,185.0,122.13867288714809,888.6413713843316,0.40914653342075424,0.4152818208907328,0.43141227509964986,0.2843430964777057,0.41349060811815436,0.4460821769244041,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
86,0.025,0.0,235.6469904186469,203.0,0.0,8.471802742533916,15147.583303650641,8614.580633487118,855.0,1346.0,1801.0,202.0,204.0,134.67494841294916,888.5905909991645,0.40941553537375147,0.4156059640918644,0.4314742852180709,0.28203405672225956,0.41382708749106856,0.44737748474709704,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
96,0.025,0.0,207.6061090269423,183.0,0.0,8.402741092563792,15494.654574687633,8814.769510286953,874.0,1407.0,1863.0,183.0,184.0,118.75063049200591,908.0550929470235,0.4103982483779309,0.41651106961856493,0.43082254478880605,0.2851935273546322,0.4142191314640823,0.4478834551429833,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
106,0.025,0.0,228.74724791986455,200.0,0.0,8.518932858474201,15334.079145253563,8743.274588818862,839.0,1342.0,1818.0,198.0,200.0,130.42843858146318,875.1748228816181,0.4079705033815901,0.413695606674658,0.4326457746327404,0.2814146197099734,0.41160399384034574,0.4443979005987729,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
116,0.025,0.0,253.1495976269156,209.0,0.0,8.605325133315036,14878.607155501699,8255.98784115067,849.0,1339.0,1746.0,206.0,209.0,140.4701379743853,899.9498313287173,0.4079837153981798,0.4142743787206802,0.42671087418194426,0.2803578786273471,0.4181212002353403,0.4428199331629644,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
126,0.025,0.0,244.75180895458385,208.0,0.0,8.284454662568322,15276.534397775988,8498.405012344423,926.0,1381.0,1864.0,208.0,208.0,136.15653562779355,904.0008447210716,0.407632685854719,0.4139146171055947,0.4243887517206721,0.28208055262849785,0.41717700878034386,0.44425044265197716,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
136,0.025,0.0,208.92267281153786,181.0,0.0,8.328766608932803,15341.588093654222,8663.492457004608,878.0,1379.0,1861.0,181.0,182.0,118.63178628507247,898.8639191599722,0.40832745035795337,0.4148367565410574,0.42839311522795953,0.282005080640397,0.41450422714167034,0.4426960270869364,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
146,0.025,0.0,235.90503438832116,207.0,0.0,8.342112725333395,15541.356007296115,8774.717357632104,918.0,1423.0,1883.0,206.0,208.0,133.83645539189203,915.621519339723,0.4059227191954327,0.41218236173393125,0.4302241503976862,0.2773151134830802,0.4083909841553225,0.4434982626143983,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
156,0.025,0.0,207.5484317953161,182.0,0.0,8.456721373419564,15365.862735503346,8769.037589235464,875.0,1402.0,1835.0,180.0,182.0,118.44437447660054,912.4121594296372,0.4080594994058581,0.41390464510194697,0.4295344612488783,0.2817153767072992,0.41485885561260843,0.4450013381669546,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
166,0.025,0.0,232.45053723469547,197.0,0.0,8.597860495820294,15029.060146693873,8474.92126039259,861.0,1330.0,1768.0,192.0,197.0,131.07938758455,884.9522105962004,0.4080461126663488,0.4152412775360712,0.432022993970566,0.27796033329421427,0.41498862273984,0.43639878621769773,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
176,0.025,0.0,224.41944347067738,193.0,0.0,8.52873690435582,15155.565479040293,8599.967855513258,865.0,1372.0,1797.0,191.0,194.0,128.00578128760446,905.277999621615,0.40891763890493243,0.4138438095238095,0.4331148179398974,0.2841142924334176,0.4172136406257711,0.4455140734949179,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
186,0.025,0.0,232.31336918799082,203.0,0.0,8.588410975188367,15390.432467537554,8738.197061561701,861.0,1386.0,1812.0,202.0,203.0,131.90012719147435,900.5594891004112,0.4085483350419562,0.41462609703402675,0.43105524777191406,0.2807510911913759,0.41366017594148463,0.44664577730625943,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
196,0.025,0.0,206.14155419348188,182.0,0.0,8.443143728453498,15602.929610182064,8828.884632798348,883.0,1402.0,1862.0,180.0,183.0,117.28566658442078,898.5492051986772,0.40889860519581084,0.414658247648843,0.42990856228788826,0.2853483304870149,0.41742008794031915,0.4424954614592022,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
206,0.025,0.0,216.54149900569516,189.0,0.0,8.60142009869723,15241.71641489149,8728.11913041339,844.0,1369.0,1788.0,189.0,190.0,124.65787633626738,898.1928037071054,0.4084342228563625,0.4138463704261739,0.43038333297012227,0.2825287490514272,0.41838151133623946,0.44470663422068185,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
216,0.025,0.0,230.1264117929639,195.0,0.0,8.43672177717549,15017.364763372372,8473.60363726673,855.0,1339.0,1799.0,194.0,195.0,129.84967940287936,891.6344652331051,0.4071602056438656,0.4140516065764675,0.4276408032960159,0.2797760132732875,0.40982811704526173,0.4424395260013711,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
226,0.025,0.0,257.9537257586634,220.0,0.0,8.707108956400546,15141.662475180548,8528.661462553475,841.0,1396.0,1757.0,219.0,220.0,145.29448160703154,921.9595287428002,0.40868824733001385,0.415447932618683,0.42838944894687137,0.2867774672745992,0.4124622577189052,0.4410780986792315,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
236,0.025,0.0,212.1994172715876,186.0,0.0,8.567539397166748,15404.435836105811,8765.33981061523,867.0,1342.0,1818.0,185.0,187.0,121.39360505608296,871.1776362848307,0.4080230911717062,0.4141477942640146,0.4274910149273477,0.28354978354978355,0.417395191734552,0.44238916256157634,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
246,0.025,0.0,211.72662254690977,185.0,0.0,8.54829500053865,15121.93385595287,8737.682478216066,827.0,1355.0,1787.0,184.0,187.0,123.66143231501172,896.0494159724111,0.40818743087740406,0.4147624596458385,0.4271255060728745,0.2793231063093177,0.41810035398668216,0.4407996655765117,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
256,0.025,0.0,215.95495338245857,188.0,0.0,8.209114059875894,15449.552660686433,8705.51923238593,906.0,1411.0,1902.0,186.0,188.0,121.68637120373882,913.2950519599759,0.40721482039452,0.4128970932111557,0.42778658443899154,0.28306439889518825,0.41431095406360424,0.44510919073294436,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
266,0.025,0.0,202.63934930911944,187.0,0.0,8.528913816879497,16000.242320465935,9228.217551899945,912.0,1435.0,1890.0,186.0,188.0,117.49822048602908,896.8614170077219,0.4097509809804371,0.4157310240986877,0.4306941431670282,0.28453409621672116,0.416095130014309,0.44662100792890985,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
276,0.025,0.0,218.6114257113898,191.0,0.0,8.403068103216505,15335.599288370122,8736.963284442309,885.0,1416.0,1840.0,193.0,193.0,125.85096700222412,923.3418097157999,0.4085396260855656,0.41521001975178967,0.4269195592526458,0.2802280926335389,0.4186319888325619,0.4425259482006014,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
286,0.025,0.0,232.86862301367736,200.0,0.0,8.57117134082669,15179.544444604067,8588.533629464247,818.0,1394.0,1791.0,200.0,202.0,133.07382229893318,918.3411301223408,0.40996894461355793,0.4159697796625089,0.42913760991033917,0.28501543299749577,0.41797620796005286,0.4476109810173883,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
296,0.025,0.0,225.2814399642975,195.0,0.0,8.654222194904225,15101.617730107873,8655.839559215508,840.0,1353.0,1765.0,194.0,195.0,129.12523908695647,895.9305050494979,0.407784683401101,0.4147553589942728,0.43006939761132984,0.278855945765079,0.4111086381284467,0.4437150076797305,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
306,0.025,0.0,243.36991792198634,208.0,0.0,8.396681815058422,15256.770857961154,8546.660235414782,869.0,1469.0,1836.0,206.0,209.0,136.98835877248655,962.8511915635538,0.4086785756536141,0.41458330145810063,0.4281828073993471,0.28222873900293255,0.4170869178285375,0.44630575751621143,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
316,0.025,0.0,231.28689291097226,201.0,0.0,8.548512214883168,15361.676450145053,8690.50543548828,853.0,1441.0,1817.0,199.0,201.0,130.8450940574927,938.0486593872985,0.40873380989454317,0.41447691949939197,0.4334303462056383,0.2819602897615626,0.4144830288485086,0.4443266955835962,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
326,0.025,0.0,240.83407728028016,209.0,0.0,8.52861126250993,15368.557495042895,8678.173884701873,833.0,1414.0,1822.0,207.0,209.0,135.99194333457297,920.0603247611779,0.40782556623044025,0.41389841549633094,0.42918248876085724,0.28055344292985435,0.41581695482981135,0.4435862338678138,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
336,0.025,0.0,254.28027943343736,214.0,0.0,8.554131425713392,15157.920886364129,8415.910210450218,885.0,1386.0,1790.0,213.0,214.0,141.18031199945875,914.3734225759338,0.40693037063607057,0.4137694392868989,0.43043335880362404,0.28089395267309375,0.4112937002636182,0.4379453027446564,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
346,0.025,0.0,199.43025484250575,174.0,0.0,8.568665702909442,15260.793616881716,8724.854718628898,848.0,1369.0,1798.0,172.0,174.0,114.01766144554804,897.0699914882487,0.40824446694359545,0.4146595216511565,0.43580822337469094,0.2807848443843031,0.41141573692048533,0.43940251494943033,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
356,0.025,0.0,240.90734743588635,207.0,0.0,8.580982936612331,15299.892575979788,8592.515014723233,922.0,1398.0,1802.0,206.0,208.0,135.94866693806176,913.7319056702421,0.4079705588987478,0.4151118476824732,0.43078024027410333,0.27664465927847204,0.4098522167487685,0.44389390129665235,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
366,0.025,0.0,219.2159134671155,187.0,0.0,8.435739698423257,15040.923882288665,8530.402608205348,868.0,1393.0,1800.0,186.0,187.0,124.3274691524771,926.1399172695219,0.407205930962837,0.4141841538490861,0.4278372869595386,0.27938761145002344,0.41487758480124515,0.43844103272942686,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
376,0.025,0.0,221.54271936998896,186.0,0.0,8.190969755491341,14891.183015483259,8395.67197373656,862.0,1334.0,1837.0,187.0,189.0,126.92074216231534,895.8321166377177,0.4090762308161914,0.4154560236962845,0.4291675675675676,0.280078663887992,0.41716707021791766,0.4449938499384994,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
386,0.025,0.0,234.9929067614466,197.0,0.0,8.290042843677055,14971.817375680763,8383.23176282018,867.0,1345.0,1824.0,196.0,197.0,131.58055235164295,898.3545325530952,0.4070594012422771,0.41336257287599426,0.4301252110606758,0.2819570626699844,0.4129653338585779,0.4407308160779537,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
396,0.025,0.0,222.09370881343975,190.0,0.0,8.353685276640999,15120.170350720207,8554.94741454389,877.0,1389.0,1829.0,188.0,191.0,126.32132811314672,918.6404437128838,0.40732521259046023,0.41336893296462285,0.43009437259699407,0.2835408022130014,0.4145737968576024,0.4388843917874752,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
7,0.025,0.0,232.6033767841792,198.0,0.0,8.51168056536603,15244.419892570559,8512.34417734675,845.0,1401.0,1810.0,197.0,198.0,129.88359110765262,919.0248037465723,0.4086360793677867,0.4139944810927742,0.43005828476269775,0.2855759070095104,0.4171461023728981,0.44507881345413924,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
17,0.025,0.0,228.60979467548233,200.0,0.0,8.474233435005267,15406.156384839576,8748.531544062025,904.0,1374.0,1832.0,197.0,200.0,129.8182330518272,891.851261066053,0.40807224701255485,0.4140398020234035,0.4317095006223115,0.27946984990783813,0.4181023904186914,0.44077396144777464,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
27,0.025,0.0,265.78944629289896,224.0,0.0,8.553634397068414,15020.182001252135,8427.723640808254,838.0,1366.0,1770.0,222.0,224.0,149.13268027066954,909.443041293458,0.4080713262459474,0.41442098426408086,0.43010941302870176,0.28699604163612374,0.41478909655019575,0.43697623131585395,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
37,0.025,0.0,191.93733865528628,176.0,0.0,8.468682980291995,15861.843222086907,9169.659287403725,883.0,1399.0,1888.0,175.0,177.0,111.58854461096641,881.9908130550396,0.40877060794320996,0.4152654723562606,0.42777123926594307,0.2845583675397927,0.41617537775575925,0.4420004976362279,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
47,0.025,0.0,232.9323556955058,199.0,0.0,8.608325350225416,15185.085917797633,8543.252799973272,850.0,1361.0,1783.0,200.0,201.0,132.36671895574761,896.2741517351866,0.40745737765239787,0.413613922723547,0.42902811908748884,0.28179689786362305,0.41436940041350795,0.44186444825055055,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
57,0.025,0.0,242.0299141227956,205.0,0.0,8.535811641616673,15065.707547453429,8470.027382482638,846.0,1339.0,1780.0,206.0,207.0,137.3981270697037,888.7733920112717,0.40792132433904477,0.412810099963428,0.43136526527401453,0.2874348004454082,0.4122861011941401,0.4463035019455253,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
67,0.025,0.0,215.7095470584748,186.0,0.0,8.563249247868619,15182.64091647106,8622.705973675746,860.0,1350.0,1793.0,184.0,186.0,122.50833107579841,889.17337071144,0.4078726730811924,0.41526870957513057,0.42650665162004386,0.2786123451017068,0.4178125920832924,0.4379736246432438,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
77,0.025,0.0,205.65814131435792,184.0,0.0,8.508751389648946,15622.067551395467,8946.886265919691,863.0,1367.0,1855.0,182.0,184.0,117.78210495803668,875.0442254219356,0.4077290470181728,0.41480987324883256,0.4282424162663684,0.28022743095845903,0.41106161841128436,0.4433680530264404,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
87,0.025,0.0,211.55627179354767,188.0,0.0,8.445621222637271,15539.943049652578,8886.524535820161,928.0,1364.0,1855.0,186.0,188.0,120.97856433534552,877.7380944330388,0.406282722513089,0.4135206153916562,0.43061078156573884,0.28492336383239114,0.4072861642238921,0.4338209683037269,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
97,0.025,0.0,212.69327647218657,183.0,0.0,8.239802852870636,15375.472123456606,8603.939110596686,901.0,1398.0,1886.0,181.0,184.0,119.6711219808933,909.2403724417871,0.4088457542604123,0.4149937672547625,0.4302203567681007,0.2806940285361987,0.41530462472323804,0.44589061128985086,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
107,0.025,0.0,266.6455475496562,222.0,0.0,8.629230505557636,15109.782615231423,8325.659364653668,842.0,1382.0,1770.0,222.0,222.0,146.92468161402454,914.6392341918105,0.40877980484067034,0.4152248605382573,0.4324809527979683,0.2793452066067125,0.4135710627088466,0.4441146893625371,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
117,0.025,0.0,246.46632629414606,210.0,0.0,8.503017183975189,15288.42489678739,8520.433730544382,902.0,1378.0,1814.0,208.0,210.0,137.3588197722893,901.3354935534032,0.4058077480876233,0.41172332315033244,0.42931408892496,0.28221350917839955,0.41235728676964406,0.43701046775492275,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
127,0.025,0.0,217.41460363120223,192.0,0.0,8.57350667372948,15526.620586124087,8831.053516795371,907.0,1407.0,1830.0,190.0,192.0,123.65858941100653,906.1856005275322,0.4067229236603478,0.4125042577701914,0.42939688631110723,0.28097669777542994,0.411477925163334,0.4442686014803272,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
137,0.025,0.0,227.28955463446374,200.0,0.0,8.402855003477892,15528.476046427144,8799.348492791412,874.0,1394.0,1866.0,198.0,200.0,128.79563931582123,897.705606031274,0.40854741748897405,0.4148454729233031,0.43029248524359087,0.28185611849065473,0.4132959354394253,0.44485168352636467,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
147,0.025,0.0,249.06223212040132,214.0,0.0,8.574291235022919,15193.644068460611,8592.230069493171,843.0,1350.0,1791.0,214.0,215.0,141.5065398605085,888.5294363334255,0.4085267874021702,0.4146749384780837,0.4251956587538375,0.2843528238812973,0.4153120213449281,0.4470665595090232,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
157,0.025,0.0,203.95892215724135,177.0,0.0,8.352636425560586,15235.20884022251,8678.218051355583,924.0,1305.0,1843.0,180.0,181.0,118.80375379045772,856.5685010858967,0.4064805562052176,0.41309128393082123,0.42841336578889133,0.28107208548655516,0.4134748837322555,0.4379420907066109,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
167,0.025,0.0,239.05541637021273,205.0,0.0,8.595419595291261,15299.846879618444,8575.417495771237,822.0,1405.0,1796.0,204.0,207.0,135.29547166629047,918.3098439185417,0.40834803668822106,0.41532216212475925,0.4283101045296167,0.2792164770272217,0.4148624785311691,0.4447775129610064,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
177,0.025,0.0,244.13015135226587,201.0,0.0,8.285613302755554,14740.10606560213,8233.313209639906,884.0,1358.0,1799.0,198.0,201.0,136.36265512977448,921.2959485882276,0.40811899670372515,0.41324734660254525,0.43385533829382245,0.28273372850519396,0.42007379337854006,0.439145223306714,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
187,0.025,0.0,207.43451452853714,179.0,0.0,8.495320458057405,15130.16573580024,8629.22934531103,823.0,1367.0,1798.0,179.0,179.0,118.3067014107183,903.4930772539213,0.40839590395044073,0.4148249981708468,0.4241486068111455,0.2828036339046835,0.4165916992876073,0.44649582748689165,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
197,0.025,0.0,237.43292358934931,197.0,0.0,8.486736230135824,14775.40777666647,8297.080161499429,823.0,1329.0,1761.0,194.0,197.0,133.32965355521702,899.4675612938245,0.4090923059829747,0.4161991102413967,0.4283171841012458,0.28433297195933077,0.41276824558830716,0.44273219491878385,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
207,0.025,0.0,221.21888379066996,194.0,0.0,8.58518869978777,15418.998904818834,8769.594922265947,827.0,1402.0,1816.0,193.0,195.0,126.46735446557265,909.2678510806813,0.4083559385768038,0.41575051765755666,0.4314556878597478,0.2784891351903165,0.41111274221961247,0.4421511409463217,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
217,0.025,0.0,228.51132132984316,205.0,0.0,8.546106012984508,15588.097367683742,8971.109125227722,868.0,1427.0,1843.0,202.0,205.0,131.51059758261007,915.4420621969979,0.40714589636913767,0.41351906080188267,0.43022419765997777,0.28230229403786045,0.4109212335494009,0.4409184338497017,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
227,0.025,0.0,221.4648824037583,191.0,0.0,8.393886252765485,15394.3873875719,8624.392180236639,895.0,1397.0,1850.0,189.0,191.0,124.07119243614521,907.4735907502348,0.4079447396487345,0.4153906812231086,0.42919853963838667,0.28319367402336837,0.409512254307207,0.43855665523113757,0.9,0.6,0.0,0.0,0.2,0.95,0.7,0.0
